"base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","year","value"
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean","2017",0.3
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","py","Paraguay",-23.442503,-58.443832,"Upper Middle Income","Latin America & Caribbean","2017",-0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean","2017",0.49
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ph","Philippines",12.879721,121.774017,"Lower Middle Income","East Asia & Pacific","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2017",0.2
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia","2017",0.21
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean","2017",0.03
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2017",0.11
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","sa","Saudi Arabia",23.885942,45.079162,"High Income","Middle East & North Africa","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia","2017",0.03
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia","2017",0.06
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","si","Slovenia",46.151241,14.995463,"High Income","Europe & Central Asia","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2017",0.07
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2017",-0.13
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2017",-0.36
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","tw","Taiwan, China",23.69781,120.960515,"High Income","East Asia & Pacific","2017",0.03
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","tn","Tunisia",33.886917,9.537499,"Lower Middle Income","Middle East & North Africa","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2017",0.36
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2017",0.14
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2017",0.06
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",2.13
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2017",1.11
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","uy","Uruguay",-32.522779,-55.765835,"High Income","Latin America & Caribbean","2017",0.27
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean","2017",5.76
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific","2017",0.04
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",-1.72
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2017",-0.03
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",0.4
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",1.13
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2017",1.4
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",-0.51
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","ke","Kenya",-0.023559,37.906193,"Lower Middle Income","Sub-Saharan Africa","2017",-0.16
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2017",0.43
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2017",1.21
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2017",0.46
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2017",0.46
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2017",-0.22
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",1.64
"et","Ethiopia",9.145,40.489673,"Low Income","Sub-Saharan Africa","us","United States",37.09024,-95.712891,"High Income","North America","2017",-0.89
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",-0.07
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2017",-0.21
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2017",-0.1
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2017",0.53
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",-0.76
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2017",0.43
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2017",-0.29
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2017",-0.43
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","2017",-0.5
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",0.21
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",-2.34
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2017",0.22
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2017",-0.1
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2017",0.12
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2017",-0.37
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ir","Iran, Islamic Rep.",32.427908,53.688046,"Upper Middle Income","Middle East & North Africa","2017",0.38
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2017",-0.09
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",0.24
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2017",0.05
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","kr","Korea, Rep.",35.907757,127.766922,"High Income","East Asia & Pacific","2017",0.12
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2017",-0.21
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2017",0.21
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2017",-1.04
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2017",0.03
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","pk","Pakistan",30.375321,69.345116,"Lower Middle Income","South Asia","2017",0.8
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2017",-0.11
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia","2017",-0.16
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2017",0.14
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2017",0.18
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2017",-0.77
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2017",-3.55
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2017",-0.32
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2017",0.23
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2017",0.64
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2017",0.17
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",-0.36
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2017",0.84
"fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific","2017",0.77
"fj","Fiji",-16.578193,179.414413,"Upper Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",-4.93
"fj","Fiji",-16.578193,179.414413,"Upper Middle Income","East Asia & Pacific","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2017",-7.52
"fj","Fiji",-16.578193,179.414413,"Upper Middle Income","East Asia & Pacific","us","United States",37.09024,-95.712891,"High Income","North America","2017",-1.9
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia","2017",0.01
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","al","Albania",41.153332,20.168331,"Upper Middle Income","Europe & Central Asia","2017",0.03
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","2017",1.48
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa","2017",0.02
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2017",0.14
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","am","Armenia",40.069099,45.038189,"Upper Middle Income","Europe & Central Asia","2017",0.02
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",0.01
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2017",-0.06
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","az","Azerbaijan",40.143105,47.576927,"Upper Middle Income","Europe & Central Asia","2017",0.01
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","bh","Bahrain",25.930414,50.637772,"High Income","Middle East & North Africa","2017",0.01
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","bd","Bangladesh",23.684994,90.356331,"Lower Middle Income","South Asia","2017",0.02
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2017",-0.16
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","bj","Benin",9.30769,2.315834,"Low Income","Sub-Saharan Africa","2017",0.15
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","bo","Bolivia",-16.290154,-63.588653,"Lower Middle Income","Latin America & Caribbean","2017",0.03
"fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2017",0.71
